SP_Hole_ID,From_Hole_Position,To_Hole_Position,SB_Box_Label,lith_test,F_ppm,Na_pct,Mg_pct,Al_pct,Si_pct,P_pct,S_pct,K_pct,Sc_ppm,Ti_ppm,V_ppm,Li_ppm,Be_ppm,Ca_pct,Cr_ppm,Mn_ppm,Fe_pct,Co_ppm,Ni_ppm,Cu_ppm,Zn_ppm,Ga_ppm,As_ppm,Se_ppm,Rb_ppm,Sr_ppm,Y_ppm,Zr_ppm,Nb_ppm,Mo_ppm,Ag_ppm,Cd_ppm,In_ppm,Sn_ppm,Sb_ppm,Te_ppm,Cs_ppm,Ba_ppm,La_ppm,Ce_ppm,Pr_ppm,Nd_ppm,Sm_ppm,Eu_ppm,Gd_ppm,Tb_ppm,Dy_ppm,Ho_ppm,Er_ppm,Tm_ppm,Yb_ppm,Lu_ppm,Hf_ppm,Ta_ppm,W_ppm,Re_ppm,Tl_ppm,Pb_ppm,Bi_ppm,Th_ppm,U_ppm
GV003,538,539,158,3,13772.5621,0.50616,1.08339,6.63524,31.48647,0.16263,0.22268,4.2049,10.6874,4134.8315,94.673,24.7645,2.229916667,2.606275,35.74783333,541.8806667,6.078525,30.93891667,20.37016667,551.6438333,193.6013333,19.45808333,52.87891667,2.121,228.807,221.0330833,87.13183333,320.51525,30.59341667,52.4015,1.033416667,0.239,0.084916667,10.3105,26.18191667,0.65325,2.499916667,7635.575083,755.8425833,1011.801917,82.26433333,221.7839167,28.01866667,9.7815,20.02416667,2.448833333,14.83533333,3.077583333,9.052916667,1.101083333,7.61175,1.124333333,8.50725,1.620916667,59.216,0.006833333,0.783833333,34.76275,3.350916667,31.68541667,34.09995416
GV003,539,540,158,3,12343.79709,0.665163636,0.994136364,6.340209091,31.43166364,0.102345455,0.259990909,3.895609091,8.977181818,3714.396,81.27709091,23.57238462,2.077461538,2.281346154,38.74169231,454.1817692,6.277969231,31.44707692,19.90653846,518.6909231,200.3738462,18.83307692,56.74338462,2.168153846,233.7263846,241.9050769,82.22615385,282.0333846,28.49784615,50.62007692,1.077846154,0.246,0.088769231,9.589769231,29.06292308,0.635384615,2.507153846,8754.157846,685.7033077,888.6336154,70.37569231,191.0503077,24.56507692,9.122307692,17.92615385,2.203384615,13.90953846,2.890846154,8.579384615,1.030230769,7.126,1.071,7.531692308,1.298692308,55.69061538,0.006461538,0.793384615,32.73330769,2.688923077,22.75892308,32.04011603
GV003,540,541,158,3,13948.151,0.5034,0.77485,6.26065,32.015,0.0783,0.23955,3.7687,7.423,2747.2125,72.9,22.2825,1.9825,2.78675,32.023,269.5605,5.7699,27.7345,15.795,356.673,133.6555,20.3605,42.022,2.1245,220.5345,263.041,79.6185,277.42,29.555,67.7595,0.9955,0.2,0.0825,9.514,25.35,0.7225,2.322,9034.941,720.404,926.8595,74.76,188.3145,24.4,8.896,18.115,2.1545,13.4815,2.8425,8.4225,0.9795,6.8885,1.0425,7.273,1.2325,56.781,0.0055,0.686,23.8925,2.467,21.6725,31.75434449
GV003,541,542,159,3,11444.82313,0.573675,0.8128875,6.077625,31.9266,0.09135,0.3496,3.411675,7.52725,2983.867125,85.951,23.91944444,2.016444444,2.835888889,36.68077778,324.3313333,5.881244444,33.14666667,19.70822222,514.7591111,201.3124444,18.74444444,60.44866667,2.080666667,227.8241111,240.7747778,81.21233333,234.6123333,27.58822222,58.01922222,0.827111111,0.239333333,0.088222222,9.876555556,31.31011111,0.725222222,2.330444444,9140.536778,623.8488889,765.1731111,61.63266667,156.45,22.48366667,8.532777778,17.44711111,2.127555556,13.402,2.832777778,8.446444444,0.994555556,6.955888889,1.056888889,7.001,1.218111111,56.73677778,0.006222222,0.770444444,32.345,3.339888889,23.55977778,33.18861288
GV003,542,543,159,3,10061.6685,0.68375,0.8447625,6.1681125,31.9211625,0.0809875,0.2389875,3.4663375,7.884375,3334.72925,81.1755,26.255125,2.002,2.3000375,38.287375,367.88925,5.834975,35.455125,21.423875,527.510125,238.363125,19.294,85.00225,2.058,245.9315,253.87725,80.577375,235.66475,26.180375,55.307375,0.957875,0.27675,0.092,9.48675,44.092,0.664,2.5465,9497.2805,646.7615,803.00625,61.42775,160.424375,22.62,8.32525,17.37025,2.082875,13.411875,2.8175,8.418625,0.99625,6.8915,1.04225,6.8875,1.193,64.065625,0.006125,0.862125,39.426125,3.543,24.406625,31.99502356
GV003,543,544,159,3,14561.12313,0.6626,0.8417125,6.1725125,31.4678625,0.0756375,0.3761,3.477,7.401,3161.132625,77.325,24.512625,1.969,2.4936875,33.729,317.297875,5.9839375,28.71025,20.532875,441.71425,197.668125,19.80225,67.51375,2.171875,244.423625,247.77875,81.398625,265.141,27.218125,51.140875,0.882125,0.255625,0.087375,9.508375,34.30175,0.654625,2.52025,9003.7265,663.317375,859.042625,68.031875,175.194125,23.81275,8.255875,17.86375,2.15775,13.60325,2.85825,8.526875,1.015125,7.023375,1.053,7.233625,1.25175,54.453375,0.0055,0.855375,28.405375,3.12175,21.612625,32.6817231
GV003,544,545,159,3,15599.7758,0.4123,0.84332,6.22568,31.9184,0.0697,0.92876,3.6868,6.9706,3246.8122,66.5764,21.4224,2.0626,2.77154,32.451,475.917,6.1144,33.1546,26.0932,499.2312,165.5474,20.671,47.4676,1.969,225.0884,257.4102,81.13,259.642,26.9636,37.5288,0.8022,0.254,0.0836,9.2018,25.0612,0.6486,2.202,8742.2106,671.8844,860.211,68.6754,179.0374,24.0548,8.3262,18.1256,2.1478,13.5882,2.8474,8.4764,0.999,6.9,1.0466,7.2532,1.2804,49.212,0.0058,0.736,31.0576,2.9198,20.7532,32.44215884
GV003,545,546,160,3,11334.34867,1.140688889,0.878533333,6.634844444,33.41066667,0.124877778,0.174311111,4.004188889,9.009222222,3363.182111,90.52555556,24.882,2.052222222,2.336888889,34.539,458.1692222,6.014855556,32.00788889,21.53222222,504.3348889,200.3315556,20.39011111,55.56433333,2.052111111,245.8166667,225.7155556,80.79888889,265.9791111,27.72922222,43.53122222,0.937555556,0.246777778,0.086444444,9.140666667,26.99511111,0.584,2.655555556,8643.129667,626.6513333,779.1703333,61.62755556,165.1477778,22.83888889,8.525333333,16.92544444,2.094666667,13.56344444,2.839,8.503,1.005777778,7.074111111,1.059333333,7.256555556,1.324888889,54.88233333,0.005777778,0.844333333,32.18455556,2.723444444,21.39933333,31.21798687
GV003,546,547,160,3,10075.70911,0.8145,0.833022222,6.078766667,31.6363,0.084222222,0.196222222,3.451533333,7.953222222,3285.847222,84.52222222,26.82088889,2.011888889,2.359122222,39.03955556,448.1972222,5.886155556,33.57511111,19.29144444,547.8953333,237.8728889,19.57444444,65.55744444,2.144666667,243.4648889,247.3305556,82.16022222,235.7565556,28.61011111,61.862,1.142444444,0.248666667,0.089888889,10.184,31.93011111,0.668888889,2.584555556,10236.05244,748.56,960.8961111,73.17655556,198.024,25.17277778,9.492555556,18.08366667,2.195222222,13.70955556,2.881666667,8.564888889,1.017888889,7.08,1.067333333,6.842555556,1.253444444,66.80044444,0.006555556,0.889777778,32.55433333,2.691333333,23.02955556,33.54736519
GV003,547,548,160,3,14723.44122,0.625022222,0.915277778,6.242577778,32.14614444,0.147955556,0.205377778,3.559611111,9.012444444,3543.111111,91.73866667,24.53244444,2.106333333,2.858711111,34.73344444,436.3318889,5.837855556,29.18811111,18.07733333,556.0848889,180.3824444,19.28844444,59.86133333,2.200111111,223.988,245.735,83.87755556,297.1924444,30.04633333,57.72155556,0.817888889,0.246,0.080666667,9.978111111,29.875,0.724444444,2.433111111,9321.979444,712.7476667,865.7594444,68.65322222,177.1204444,24.18911111,9.335777778,17.93033333,2.215444444,13.95455556,2.944222222,8.759555556,1.036888889,7.316444444,1.096111111,8.107666667,1.406222222,64.79766667,0.006777778,0.767888889,28.52622222,3.373,27.621,32.69159133
GV003,548,549,160,3,17154.106,0.6813875,1.083775,6.56465,31.7478625,0.2428875,0.1945,3.9208625,10.847,4194.8425,108.6915,23.47025,2.218875,2.93065,38.67775,589.402125,5.77425,30.84575,17.494625,533.767875,150.299125,18.44575,50.65075,2.163125,225.6895,213.579625,86.154,334.44325,31.59625,52.893,0.93175,0.223125,0.07475,10.391125,21.35775,0.66725,2.4525,7909.962625,722.885625,902.53925,73.21825,196.57125,25.096375,9.763125,18.335875,2.30275,14.323625,2.970125,8.899875,1.0845,7.545875,1.14025,9.087125,1.598125,54.982,0.008375,0.788375,19.32425,3.857625,36.201875,33.44474883
GV003,549,550,161,3,11326.0936,0.8027,0.97744,6.46626,32.16234,0.10824,0.17473,3.71818,8.962,3766.8707,99.6519,24.3711,2.1002,2.08087,38.5094,419.2241,5.94041,30.8494,20.443,490.2608,220.63,19.4711,53.1565,2.1087,239.2318,240.5408,81.5215,269.862,28.7778,66.6239,0.9762,0.221,0.0845,9.3297,25.4824,0.6703,2.4976,8987.8249,637.775,839.0888,65.0416,176.3978,23.8442,8.6639,17.6685,2.198,13.7262,2.903,8.6784,1.0326,7.1507,1.0721,7.5694,1.3909,64.1443,0.0064,0.8047,35.6573,2.2452,25.9037,32.26897632
GV003,550,551,161,3,9926.308111,1.068244444,1.113444444,6.613222222,32.35601111,0.132422222,0.169411111,3.829311111,10.02477778,3573.342444,100.106,25.19922222,2.145444444,2.150277778,45.16777778,642.4037778,5.928222222,34.089,18.70733333,598.1274444,229.569,18.99255556,69.37244444,2.137,232.0274444,220.8991111,85.47377778,306.5164444,30.89133333,44.64211111,0.927111111,0.233888889,0.078777778,9.219777778,33.62677778,0.602777778,2.579555556,8495.586,703.6701111,913.8413333,71.04755556,190.0572222,25.38955556,9.231555556,18.515,2.330444444,14.56633333,3.030111111,8.996444444,1.071888889,7.555444444,1.112555556,8.102333333,1.478,60.24533333,0.007111111,0.793555556,27.70866667,2.839333333,24.26811111,32.83787184
GV003,551,552,161,3,9456.585714,1.210685714,1.1862,7.036142857,33.44782857,0.106942857,0.184485714,4.355628571,9.806714286,3769.602571,84.68714286,23.273,2.088714286,1.457514286,33.27885714,377.0577143,6.137471429,29.576,20.87842857,473.2798571,163.7835714,20.14757143,57.27585714,2.117428571,244.109,217.0441429,81.79928571,299.0485714,28.60771429,32.51071429,0.909714286,0.221285714,0.081857143,8.758857143,27.917,0.490142857,2.588428571,8721.918714,663.4052857,938.6577143,71.12242857,196.389,25.82357143,7.140285714,18.57928571,2.241857143,14.00971429,2.927428571,8.677571429,1.022571429,7.247142857,1.074142857,7.947,1.360142857,49.28785714,0.005285714,0.819571429,25.61242857,1.916714286,22.07628571,30.83282861
GV003,552,553,162,3,8574.027429,0.8321,1.060085714,6.435885714,31.87214286,0.161614286,0.147528571,3.727028571,11.28814286,4035.621143,109.7692857,25.39157143,2.199142857,1.556185714,40.78571429,496.8928571,5.957042857,35.17871429,21.50485714,507.4611429,178.9497143,18.90014286,50.54328571,2.049428571,230.4485714,215.9062857,84.94114286,333.0474286,31.27585714,34.61671429,0.806142857,0.203857143,0.083428571,9.489857143,24.42528571,0.515285714,2.581142857,7848.596429,630.9107143,896.8795714,72.71685714,197.2808571,26.567,6.987285714,19.04785714,2.376714286,14.50242857,3.022,8.908571429,1.074857143,7.451714286,1.103571429,8.650571429,1.529857143,40.975,0.006428571,0.798285714,20.42814286,1.873428571,27.85714286,28.33409942
GV003,553,554,162,3,14260.80078,0.756411111,0.877066667,6.456777778,31.8473,0.111922222,0.177,3.808255556,8.840444444,3523.226667,86.89366667,24.929,2.038875,3.0094,37.854875,388.62825,5.9833125,29.043375,20.392375,489.352875,225.437125,19.42925,71.228,2.15075,229.90775,247.64125,87.2285,312.623,31.700875,66.09825,1.038375,0.25625,0.084125,10.6105,35.4095,0.703375,2.547375,9809.00825,812.706875,978.221125,77.083875,204.891875,25.64375,11.579,18.42975,2.296375,14.651375,3.034625,8.979875,1.082,7.652875,1.13275,7.922375,1.537125,75.012875,0.006125,0.80075,40.662375,3.812375,24.9245,35.62118786
GV003,554,555,162,3,9320.393,1.0629,0.8377,6.5070625,32.8236,0.0745125,0.203,3.7893375,7.447625,3308.9895,74.154875,22.91114286,1.976428571,2.1078,32.18071429,265.7848571,5.957957143,30.24157143,21.11414286,451.7761429,166.2972857,19.85685714,55.942,2.183714286,241.707,239.2324286,80.77957143,263.2824286,27.32171429,53.58014286,1.126142857,0.241142857,0.084428571,9.637428571,29.38814286,0.648857143,2.556142857,8635.630857,781.2211429,1018.216286,78.89628571,208.1954286,26.08471429,9.298714286,18.787,2.195,13.68214286,2.837571429,8.441142857,0.994428571,6.911428571,1.039142857,7.193714286,1.200285714,63.56314286,0.005142857,0.822571429,30.52714286,2.239285714,22.27885714,32.53956665
GV003,555,556,162,3,11643.58011,0.737711111,0.846344444,6.330577778,32.13836667,0.077911111,0.223466667,3.590877778,7.407444444,3205.323889,71.85333333,23.85733333,1.969777778,2.617522222,34.15466667,298.8861111,5.914711111,30.28822222,17.78722222,520.0041111,191.5601111,19.224,72.32433333,2.187,251.8697778,254.6334444,82.39622222,261.6457778,28.33222222,67.62844444,1.012666667,0.260222222,0.082888889,10.25277778,36.64177778,0.723222222,2.708333333,10505.16011,709.4943333,916.7827778,70.98888889,187.9232222,25.03222222,9.174666667,18.40788889,2.177555556,13.75677778,2.868222222,8.547333333,1.011555556,7.056777778,1.053888889,7.270333333,1.189777778,69.08933333,0.006333333,0.897444444,27.99266667,3.208888889,21.76266667,33.18214279
GV003,556,557,163,3,18472.19,0.3737,0.8857,6.2425,31.3192,0.0841,0.2731,3.573,7.309,3045.576,71.298,29.67614286,2.028714286,3.400871429,45.84085714,504.2385714,5.863542857,30.94614286,22.06485714,539.9888571,299.6747143,18.82757143,78.13542857,2.149571429,280.4961429,240.4917143,86.20471429,302.3097143,30.12257143,78.11028571,1.039142857,0.286142857,0.085714286,10.82585714,38.299,0.790857143,3.133,10236.53129,805.5987143,944.7312857,75.666,198.0918571,25.309,11.77371429,18.64,2.285,14.362,2.983428571,8.87,1.071571429,7.459857143,1.114714286,8.057142857,1.432428571,85.16071429,0.008,1.064285714,43.92957143,4.491571429,24.66514286,37.17906336
GV003,557,558,163,3,14148.032,0.654985714,0.853528571,6.209514286,31.84008571,0.0908,0.287457143,3.4335,7.976142857,3343.395714,85.34314286,26.78775,1.84325,3.034225,34.978875,350.14625,5.8324375,27.86825,16.757125,498.074375,246.7705,18.4465,80.085,2.209125,273.32325,254.94425,82.341125,273.413125,28.715625,73.874375,1.02525,0.282375,0.084875,10.706625,40.896625,0.8015,3.04875,10646.485,811.430375,1012.900125,81.373875,211.29325,26.54675,10.561875,19.126125,2.25625,13.81175,2.86475,8.504125,0.993875,6.933125,1.05025,7.36875,1.21675,80.39225,0.006125,1.038875,38.80075,4.040625,23.807375,35.27229984
GV003,558,559,163,3,12994.8605,0.6224875,0.844125,5.73245,31.0061625,0.0931375,0.302625,2.921575,8.17225,3236.993875,91.7925,23.08766667,1.881333333,2.777733333,31.6915,287.8858333,5.962433333,27.20916667,18.16316667,430.2348333,175.3973333,17.63533333,69.28883333,2.246833333,229.9991667,235.7603333,82.43766667,298.547,27.756,55.2515,0.868333333,0.219666667,0.077,10.037,34.39033333,0.710166667,2.4695,9988.380833,703.1978333,885.0428333,71.92766667,185.4456667,24.41583333,8.968333333,17.75416667,2.125,13.7695,2.863,8.609833333,1.007166667,7.054166667,1.0645,7.827833333,1.233166667,61.58466667,0.005333333,0.804,23.30633333,3.351166667,21.00416667,31.76855229
GV003,559,560,164,3,13840.6635,0.708283333,1.049816667,6.254783333,32.37153333,0.23085,0.189783333,3.38705,10.00283333,3772.904667,108.9478333,25.068,2.088714286,2.811057143,36.60328571,468.1021429,5.980514286,29.22257143,17.79585714,526.6445714,206.5867143,18.50585714,69.95442857,2.177857143,225.1032857,264.6631429,86.99028571,282.7318571,30.61642857,77.12,1.068714286,0.234714286,0.078142857,10.63428571,31.76057143,0.766571429,2.450285714,10425.94614,753.973,949.9108571,77.58228571,205.0052857,26.05185714,10.17371429,18.90042857,2.306142857,14.44957143,3.037428571,9.038571429,1.110285714,7.645285714,1.114142857,7.564857143,1.424571429,70.28142857,0.006571429,0.769857143,25.73114286,3.462714286,27.01428571,35.14071006
GV003,560,561,164,3,10763.98986,0.930942857,0.931228571,6.528485714,32.63755714,0.194757143,0.186328571,3.840842857,9.709857143,3685.791143,98.32214286,22.55442857,2.005,2.209385714,32.82914286,392.7458571,5.850014286,27.937,20.259,437.2415714,169.3888571,19.07257143,56.32771429,2.091,229.2298571,242.6228571,83.30342857,306.7122857,30.02942857,47.62828571,0.926285714,0.230857143,0.076428571,9.14,29.194,0.628857143,2.490571429,8558.622571,688.4108571,902.7347143,70.49257143,186.4198571,24.751,8.652714286,18.27214286,2.228428571,14.06942857,2.941714286,8.788571429,1.054,7.379285714,1.087,8.143285714,1.450571429,55.362,0.005428571,0.804571429,27.81628571,2.29,24.49828571,30.71113829
GV003,561,562,164,3,10698.54586,0.871642857,0.850542857,6.188228571,31.68752857,0.149642857,0.264885714,3.609757143,8.876285714,3463.827143,95.16657143,25.31157143,1.860857143,2.202328571,39.28942857,258.9408571,5.841671429,27.59428571,19.97957143,431.1458571,248.9704286,18.99414286,75.05314286,2.182142857,237.7401429,263.0987143,81.41714286,281.5312857,27.22071429,59.55171429,1.050571429,0.275,0.084714286,9.591571429,39.02471429,0.678857143,2.698428571,9661.308571,768.2268571,987.9481429,74.36342857,195.548,24.87728571,10.17614286,17.99171429,2.192142857,13.65028571,2.887142857,8.633714286,1.022571429,7.080571429,1.057142857,7.453142857,1.314142857,75.922,0.005142857,0.860714286,44.84228571,2.809714286,25.15114286,35.23049066
GV003,562,563,164,3,11486.02457,0.7873,0.805528571,5.9372,30.13202857,0.0993,0.398457143,3.298214286,8.062571429,3088.457714,91.26614286,22.803,1.9212,2.55994,37.3264,260.2764,5.84308,27.208,15.9108,439.8156,191.2148,19.9202,71.533,2.1496,247.3582,272.2464,82.2522,257.601,27.4356,71.2362,1.235,0.3088,0.0868,10.436,36.2998,0.7458,2.6234,10652.4734,898.8268,1126.6216,84.8302,223.6498,26.208,10.4076,18.7872,2.2026,13.7318,2.8774,8.6004,1.0314,7.2104,1.0636,7.1374,1.2304,82.6192,0.0056,0.8562,37.3498,2.8468,22.8932,35.97734495
GV003,563,564,165,3,10130.37789,0.960166667,0.801511111,6.141,32.42026667,0.094577778,0.300155556,3.4928,7.373222222,2938.184889,71.60844444,22.067,1.865333333,2.680666667,36.57344444,251.7062222,5.857933333,27.77422222,15.698,395.8374444,165.6891111,18.20677778,60.32688889,2.221444444,209.7537778,273.0235556,80.66411111,269.1453333,27.84777778,76.62533333,1.085444444,0.255666667,0.082777778,9.891333333,30.734,0.770777778,2.239,9758.143222,722.8877778,896.7233333,71.83188889,187.3842222,23.99177778,9.807888889,17.92422222,2.139777778,13.47511111,2.812333333,8.473333333,0.991444444,6.963444444,1.047555556,7.347222222,1.246666667,72.89188889,0.006111111,0.738333333,28.96311111,2.650555556,23.39377778,33.67623748
GV003,564,565,165,3,38725.89311,0.390844444,1.517633333,5.915655556,26.19497778,0.179377778,0.296966667,2.788255556,12.78722222,4219.241444,128.0421111,30.28222222,2.33,4.196622222,42.81544444,1862.301111,7.819577778,39.856,21.84777778,721.1858889,288.3414444,18.02977778,74.23611111,2.079555556,268.9073333,298.7756667,77.95533333,192.446,30.66,146.5473333,1.540444444,0.279777778,0.100555556,12.34633333,33.75344444,1.126888889,3.165777778,8520.451778,1014.729333,1179.279556,95.16355556,251.8552222,29.26733333,17.71466667,20.45211111,2.436555556,13.33077778,2.573666667,7.586444444,0.877777778,6.121666667,0.970111111,5.728555556,1.084777778,116.6871111,0.010888889,0.974888889,33.97055556,5.180666667,19.81511111,43.42925747
GV003,565,566,165,3,43788.13543,0.253814286,1.7081,5.8285,24.71004286,0.1822,0.293871429,2.988957143,13.74057143,4687.648286,132.0044286,28.83985714,2.556857143,4.194771429,43.33242857,2452.623429,8.642242857,43.82642857,21.79414286,708.2598571,239.4101429,18.733,54.144,2.005428571,273.2878571,275.1612857,78.39514286,156.3232857,31.43357143,158.3668571,1.607714286,0.199142857,0.096714286,13.942,22.87714286,1.225571429,3.172285714,6770.139714,1040.658571,1235.834857,100.3818571,265.5738571,31.20342857,17.96514286,21.75071429,2.587428571,13.58442857,2.668142857,7.707571429,0.909714286,6.074,0.966285714,4.992428571,1.005428571,117.5464286,0.012857143,0.941857143,20.606,4.733428571,16.20328571,42.60565802
GV003,566,567,166,3,41106.19325,0.353825,1.3441,4.734025,25.358375,0.23235,0.6872,2.381,11.262,3913.218,129.108,27.54883333,2.069,4.039166667,43.16816667,1034.333,6.4754,33.0355,17.39633333,609.1161667,249.2998333,15.807,109.2561667,2.388833333,200.2293333,307.1615,87.60683333,281.5608333,34.86033333,131.3165,1.298833333,0.316833333,0.086333333,15.53966667,47.35116667,1.2765,2.709,10287.67667,1047.153833,1277.905333,104.1098333,269.9325,31.2955,17.7365,21.84566667,2.587666667,14.8245,2.978333333,8.712333333,1.050833333,7.285333333,1.088333333,7.695166667,1.571833333,126.1121667,0.009666667,0.823833333,28.93966667,5.849166667,29.859,44.13633024
GV003,567,568,166,3,16390.56133,0.670922222,0.856,5.106611111,30.73391111,0.141122222,0.646733333,2.594833333,8.312666667,3170.160556,94.58822222,26.09133333,1.994777778,2.916255556,44.49944444,430.3515556,5.9543,30.13022222,20.96955556,539.5273333,246.048,16.12622222,81.39766667,2.267777778,201.5471111,289.6617778,87.02911111,289.6614444,32.78033333,70.80488889,1.040555556,0.327777778,0.088333333,12.42511111,38.54911111,0.884222222,2.528444444,9180.819444,807.3231111,1035.273889,81.22088889,215.3961111,26.69888889,11.07377778,19.37788889,2.353777778,14.609,3.026555556,9.012333333,1.078333333,7.506555556,1.110222222,7.930666667,1.52,77.62522222,0.006888889,0.815222222,29.56611111,4.018444444,28.43022222,36.24723813
GV003,568,569,166,3,18463.42088,0.72485,0.9402625,5.6106125,29.61005,0.180475,0.5803375,2.7989625,9.6115,3511.89325,106.547125,25.5945,2.272875,3.365075,44.52275,802.62425,6.1795125,33.6285,20.809625,646.0615,252.086625,18.089375,76.669,2.154625,224.095125,245.49975,89.193875,332.930875,33.972125,79.553375,1.116,0.2845,0.087875,11.5285,37.7585,0.809375,2.652625,8049.935,869.995375,1051.63475,85.046125,225.22475,27.790875,12.05475,20.01075,2.461,14.8715,3.087875,9.11325,1.123625,7.672625,1.14675,8.8925,1.776375,72.575625,0.0085,0.815125,39.048,4.811375,33.396125,37.17683124
GV003,569,570,166,3,16354.287,0.56105,1.076625,6.032175,32.129775,0.13835,0.2592,2.85775,8.56325,3390.3485,82.50675,25.41675,2.07925,3.246575,42.725375,643.396125,5.83355,31.878375,18.21075,535.99,219.11725,17.330625,71.38,2.23275,235.8635,241.390125,86.614,323.826125,31.45975,65.17625,1.06525,0.24025,0.079125,10.74675,33.602125,0.769125,2.649,9051.788375,827.65125,1010.47075,79.488875,213.896,26.581,11.1585,19.0105,2.338375,14.495125,3.010625,8.8505,1.05625,7.366125,1.09775,8.372375,1.44425,74.501875,0.007625,0.84975,31.3765,4.26575,25.48975,35.72662791
GV003,570,571,167,3,15075.58431,0.642784615,0.858369231,5.964869231,31.38800769,0.101084615,0.3054,2.904692308,7.658538462,3052.879923,85.14430769,22.3696,1.9349,3.26005,36.7311,422.1737,5.89337,29.0035,18.7077,469.4001,153.4939,17.5926,82.9042,2.2668,217.3551,261.1426,84.4009,268.6436,29.2658,75.3072,1.1855,0.3006,0.0784,10.4769,43.2297,0.8198,2.2581,10227.6472,807.2271,986.9177,78.3444,204.9614,24.9604,10.8148,18.4179,2.1981,13.9524,2.9025,8.6639,1.0306,7.1844,1.072,7.3646,1.2916,75.4504,0.007,0.7075,23.7147,4.3133,21.6578,37.46257847
GV003,571,572,167,3,17985.7625,0.4237,0.843025,6.07865,31.3927125,0.1169125,0.5055625,3.0488375,7.26575,2955.147125,76.51925,24.43966667,1.948222222,3.556555556,38.38111111,463.3858889,5.827722222,24.93511111,16.26533333,463.0065556,236.3088889,18.002,87.867,2.274555556,231.9672222,247.7661111,84.08155556,315.5353333,31.21855556,76.74133333,1.007666667,0.271888889,0.078,10.75322222,42.109,0.844111111,2.562333333,10858.02711,800.9631111,941.3996667,73.66044444,197.0463333,24.68544444,11.95411111,17.974,2.213,13.90344444,2.893555556,8.617333333,1.029,7.187777778,1.084222222,8.200666667,1.444444444,84.47188889,0.006666667,0.851666667,42.14222222,5.018888889,25.51588889,36.606022
GV003,572,573,167,3,19780.98767,0.378,0.839333333,5.991083333,30.43226667,0.118783333,0.623966667,3.057583333,7.335166667,2923.1295,78.01516667,25.23842857,1.956,3.669085714,36.62114286,483.6727143,5.941214286,25.75214286,13.81342857,459.1625714,182.8375714,18.67242857,84.10157143,2.387571429,249.3394286,224.0974286,87.53871429,301.0297143,31.09085714,75.81885714,1.170428571,0.261,0.084,11.34257143,39.63142857,0.826571429,2.732428571,10995.93729,931.5104286,1149.582,89.94614286,237.779,27.385,12.645,19.66385714,2.383285714,14.62785714,3.02,8.880285714,1.061428571,7.456285714,1.101142857,7.730142857,1.452142857,86.03457143,0.007714286,0.855714286,30.419,5.229142857,19.24871429,38.80847007
GV003,573,574,167,3,19681.917,0.3659,0.840025,5.961175,30.9963,0.149625,0.6508,2.8562,7.21,3088.47075,76.7755,22.32,1.84175,3.94035,36.738,438.34525,5.804425,23.7375,15.053,452.1745,153.957,17.9195,126.95175,2.3945,216.55725,256.46925,88.34575,310.75125,32.5085,108.19775,1.0515,0.3015,0.07425,11.455,59.53075,0.992,2.354,12475.183,947.9155,1131.29,85.07725,223.2085,26.3255,15.90125,19.44925,2.419,14.804,3.06525,9.03625,1.08775,7.614,1.1205,8.05525,1.5025,111.685,0.00775,0.74475,25.30975,6.25475,22.38125,42.23164514
GV003,574,575,168,3,22800.92217,0.392266667,0.881533333,5.181283333,29.69498333,0.1651,1.017383333,2.663166667,7.615333333,2985.697167,86.53316667,22.93428571,2.000714286,3.715928571,41.071,462.8275714,5.732842857,28.52242857,20.06771429,553.3022857,175.2764286,16.14814286,85.84357143,2.261714286,204.9732857,282.6707143,88.56228571,325.6942857,33.59885714,84.586,1.051714286,0.372857143,0.074,11.20028571,41.59485714,0.906571429,2.320285714,9790.971143,834.1304286,944.2042857,74.59485714,197.7417143,24.57228571,14.24471429,18.218,2.277571429,14.40614286,3.028857143,9.058428571,1.096428571,7.661142857,1.137142857,8.675714286,1.628,83.96428571,0.007857143,0.777285714,25.21742857,5.437285714,25.13228571,37.66106107
GV003,575,576,168,3,20569.6395,0.4522875,0.858775,5.311175,30.8945625,0.1431125,0.6634,2.6606125,7.209625,2875.6675,77.70325,24.61027273,1.912090909,3.809245455,38.95081818,440.64,5.894618182,28.22381818,19.78172727,546.6433636,211.0056364,16.584,113.0099091,2.311272727,211.2287273,301.9812727,88.98936364,302.2983636,33.21090909,97.97418182,1.165727273,0.403545455,0.075181818,11.87072727,52.31009091,0.956636364,2.516181818,11207.61364,913.0632727,1089.237182,86.69445455,227.9399091,27.18445455,15.13245455,19.45781818,2.381,14.52209091,3.045727273,8.982454545,1.087545455,7.559363636,1.125636364,7.955181818,1.592090909,99.42536364,0.007818182,0.86,28.09263636,5.902545455,27.23418182,39.66452015
